sha256,labels,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176
363d202d3c269dee639dc437b5d190b4ff8ecbb3807b70dfdfe08d7355976fa3,0,LdrUnloadDll,LookupAccountSidW,LoadStringW,NtOpenKey,LdrGetProcedureAddress,SetUnhandledExceptionFilter,NtOpenProcess,NtAllocateVirtualMemory,NtTerminateProcess,NtClose,GetSystemTimeAsFileTime,LdrLoadDll,LdrGetDllHandle,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5bf64ae38925c3d287e07187dc32866894d83ded9a2886632a0e610c98faa56,0,RegCloseKey,NtQueryKey,DrawTextExW,NtQueryValueKey,GetForegroundWindow,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,CreateActCtxW,RegOpenKeyExW,NtAllocateVirtualMemory,LdrGetDllHandle,NtFreeVirtualMemory,GetCursorPos,NtEnumerateValueKey,NtReadFile,NtOpenFile,GetSystemDirectoryW,NtUnmapViewOfSection,SetUnhandledExceptionFilter,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,NtProtectVirtualMemory,CoInitializeEx,NtCreateSection,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,SetWindowsHookExW,GetFileType,NtOpenKeyEx,LdrLoadDll,NtQueryInformationFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39d8e2486f3449014f67c205ec7e5bac38e50780219d8d63da232e4926b9872b,0,LdrUnloadDll,NtOpenKey,SetUnhandledExceptionFilter,NtTerminateProcess,NtClose,GetSystemTimeAsFileTime,LdrGetDllHandle,ExitWindowsEx,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3aa8b35464630622d69176910485261305739e4f716bd98c37bc047f16981fee,0,LdrUnloadDll,NtOpenSection,CoUninitialize,RegCloseKey,NtQueryKey,NtDuplicateObject,GetShortPathNameW,GetSystemInfo,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtClose,GetFileVersionInfoSizeW,NtOpenProcess,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,RtlAddVectoredExceptionHandler,GetFileSize,RegOpenKeyExW,SetErrorMode,NtResumeThread,NtReadFile,GetFileInformationByHandle,LdrGetDllHandle,NtFreeVirtualMemory,CoGetClassObject,NtQuerySystemInformation,NtEnumerateValueKey,RtlRemoveVectoredExceptionHandler,NtAllocateVirtualMemory,NtOpenFile,CoInitializeEx,CreateThread,NtUnmapViewOfSection,RegQueryInfoKeyW,GetSystemDirectoryW,RegEnumKeyExW,NtQueryDirectoryFile,SetUnhandledExceptionFilter,NtCreateFile,NtCreateThreadEx,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,NtQueryAttributesFile,NtCreateMutant,NtProtectVirtualMemory,GetFileAttributesExW,RegEnumValueW,NtCreateSection,NtOpenKey,LdrGetProcedureAddress,GetFileVersionInfoW,NtOpenDirectoryObject,GetFileType,NtOpenKeyEx,LdrLoadDll,NtTerminateProcess,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fc9bdd614444fb7e2c55d420baad10c1293ae347c1d61756a15f3e6e5179a36,0,NtOpenSection,GetForegroundWindow,SetFileTime,GetFileVersionInfoSizeW,GetFileAttributesW,GetVolumePathNamesForVolumeNameW,RegOpenKeyExW,SetErrorMode,GetFileInformationByHandle,RegOpenKeyExA,GetCursorPos,SetFilePointerEx,GetUserNameA,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,CoInitializeEx,LoadResource,NtQueryInformationFile,DeviceIoControl,RegQueryValueExA,EnumWindows,NtQueryValueKey,RegCreateKeyExA,RemoveDirectoryA,RegQueryValueExW,CreateActCtxW,NtReadFile,NtWriteFile,LdrGetDllHandle,NtQuerySystemInformation,LoadStringA,GetSystemDirectoryW,LoadStringW,GetVolumeNameForVolumeMountPointW,GetSystemDirectoryA,SHGetFolderPathW,SearchPathW,LdrGetProcedureAddress,RegSetValueExA,GetDiskFreeSpaceExW,SetEndOfFile,LdrLoadDll,SendNotifyMessageA,CoUninitialize,RegCloseKey,NtDuplicateObject,NtSetInformationFile,NtTerminateProcess,SendNotifyMessageW,GetSystemMetrics,GetFileSize,NtAllocateVirtualMemory,CreateDirectoryW,DeleteFileW,GetComputerNameW,GetFileSizeEx,CoCreateInstance,GetComputerNameA,FindFirstFileExW,GetFileInformationByHandleEx,NtCreateSection,NtOpenMutant,CreateProcessInternalW,RegDeleteKeyA,GetNativeSystemInfo,GetSystemWindowsDirectoryA,DrawTextExW,GetSystemInfo,NetShareEnum,GetSystemWindowsDirectoryW,NtClose,NtOpenProcess,DrawTextExA,NtMapViewOfSection,SizeofResource,RegEnumKeyW,NtFreeVirtualMemory,GetKeyState,LdrUnloadDll,NtOpenFile,SetFilePointer,NtUnmapViewOfSection,NtQueryDirectoryFile,NtQueryAttributesFile,NtCreateMutant,NtOpenKey,FindResourceW,GetFileVersionInfoW,FindResourceA,MessageBoxTimeoutA,SetUnhandledExceptionFilter,NtProtectVirtualMemory,GetTimeZoneInformation,NtOpenDirectoryObject,GetFileType,IsDebuggerPresent,RegCreateKeyExW,NtQueryKey,NtCreateKey,GetVolumePathNameW,LookupAccountSidW,NtReadVirtualMemory,NtDelayExecution,NtSetValueKey,GetFileAttributesExW,NtDeleteKey,NtEnumerateKey,NtOpenKeyEx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583eaf01e0ba2ac1f41715fb2bcc2da911ce96989060c2c231f5eefef3746ede,0,LdrUnloadDll,NtOpenSection,RegCloseKey,NtQueryKey,DrawTextExW,GetSystemInfo,FindResourceW,IsDebuggerPresent,NtQueryValueKey,GetFileVersionInfoSizeW,GetForegroundWindow,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,SizeofResource,CreateActCtxW,RegOpenKeyExW,SetErrorMode,NtAllocateVirtualMemory,LdrGetDllHandle,GetKeyState,NtQuerySystemInformation,NtOpenFile,GetSystemDirectoryW,NtUnmapViewOfSection,RegEnumKeyExW,NtQueryDirectoryFile,LoadStringW,FindResourceExW,NtFreeVirtualMemory,GetSystemTimeAsFileTime,NtQueryAttributesFile,CoInitializeEx,NtCreateSection,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,GetFileVersionInfoW,NtOpenDirectoryObject,NtOpenKeyEx,LdrLoadDll,NtCreateFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bed1028badee2ade8a8a8edd25aa4c3e70a6beefafbdffd6426e5e467f24eb01,0,RegCreateKeyExW,LdrUnloadDll,CoUninitialize,RegCloseKey,DrawTextExW,FindWindowW,GetSystemWindowsDirectoryW,NtClose,GetFileVersionInfoSizeW,RegQueryValueExW,NtFreeVirtualMemory,GetSystemMetrics,NtMapViewOfSection,SizeofResource,RegOpenKeyExW,NtAllocateVirtualMemory,LdrGetDllHandle,NtUnmapViewOfSection,CoCreateInstance,GetSystemDirectoryW,LoadStringW,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,CoInitializeEx,NtCreateSection,RegSetValueExW,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,CoInitializeSecurity,GetFileVersionInfoW,LdrLoadDll,NtTerminateProcess,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a4605c2bd6e363d92723bf54b0ae2c131ea9741373e66558e42220d2f79ba9c,0,RegCreateKeyExW,NtOpenSection,CoUninitialize,GetForegroundWindow,DrawTextExW,GetSystemInfo,FindWindowW,RegisterHotKey,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtQueryValueKey,NtOpenProcess,RegCloseKey,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,CreateActCtxW,RegOpenKeyExW,SetErrorMode,NtReadFile,LdrGetDllHandle,NtFreeVirtualMemory,GetCursorPos,NtEnumerateValueKey,NtAllocateVirtualMemory,NtOpenFile,GetSystemDirectoryW,NtUnmapViewOfSection,SetUnhandledExceptionFilter,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,FindFirstFileExW,CoInitializeEx,RegDeleteValueW,NtCreateSection,RegSetValueExW,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,NtOpenDirectoryObject,LdrLoadDll,NtQueryInformationFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1af46c7300e87a73dacf6cf41ce397e3f05df6bd9c7e227b4ac59f85769160,0,GetSystemTimeAsFileTime,LdrGetProcedureAddress,SetUnhandledExceptionFilter,NtCreateFile,NtAllocateVirtualMemory,NtTerminateProcess,LdrGetDllHandle,NtFreeVirtualMemory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4f3cd7dd365ca2757997ccc9907835ae659eb90ced73c4be6b78a159a8e5ad3,0,NtDuplicateObject,CoUninitialize,RegCloseKey,LdrUnloadDll,GetSystemInfo,RegQueryValueExA,NtTerminateProcess,NtClose,RegQueryValueExW,NtOpenDirectoryObject,GetSystemMetrics,RegOpenKeyExW,NtAllocateVirtualMemory,RegOpenKeyExA,LdrGetDllHandle,NtQuerySystemInformation,OleInitialize,GetSystemDirectoryW,SetUnhandledExceptionFilter,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,NtOpenKey,LdrGetProcedureAddress,LdrLoadDll,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17541d27e2b82c98833a60daea968b1049a013aa1e1b12104737288f0f526ffa,0,NtOpenSection,GetForegroundWindow,WSARecv,GetFileVersionInfoSizeW,GetAdaptersAddresses,GetFileAttributesW,RegOpenKeyExW,NtDelayExecution,SetErrorMode,GetFileInformationByHandle,GetCursorPos,NtReadFile,NtEnumerateValueKey,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,CoInitializeEx,LoadResource,CoInitializeSecurity,NtQueryInformationFile,RegSetValueExW,RegCreateKeyExW,DeviceIoControl,NtQueryKey,OpenServiceW,IsDebuggerPresent,LookupPrivilegeValueW,NtQueryValueKey,getsockname,RegQueryValueExW,CreateActCtxW,WSASend,NtDeviceIoControlFile,SetFilePointerEx,NtWriteFile,LdrGetDllHandle,NtQuerySystemInformation,NtSetValueKey,CreateThread,GetSystemDirectoryW,SetUnhandledExceptionFilter,recv,NtProtectVirtualMemory,SHGetFolderPathW,RegDeleteValueW,socket,LoadStringW,LdrGetProcedureAddress,NtOpenThread,NtEnumerateKey,SetEndOfFile,LdrLoadDll,UuidCreate,CoUninitialize,RegCloseKey,GetBestInterfaceEx,NtDuplicateObject,NtSetInformationFile,NtCreateKey,ioctlsocket,WSAStartup,shutdown,CopyFileW,GetSystemMetrics,GetFileSize,InternetCloseHandle,HttpOpenRequestA,NtAllocateVirtualMemory,CreateDirectoryW,DeleteFileW,NtResumeThread,GetFileSizeEx,InternetReadFile,CoCreateInstance,CryptAcquireContextW,CryptDecodeObjectEx,closesocket,HttpSendRequestA,NtCreateSection,GetTimeZoneInformation,NtOpenMutant,InternetOpenA,WSASocketW,GetNativeSystemInfo,DrawTextExW,GetSystemInfo,setsockopt,FindWindowW,NtClose,NtOpenProcess,CryptHashData,NtMapViewOfSection,SizeofResource,InternetConnectA,NtFreeVirtualMemory,LdrUnloadDll,CertOpenStore,NtOpenFile,SetFilePointer,NtUnmapViewOfSection,NtQueryDirectoryFile,HttpQueryInfoA,NtCreateMutant,GetAddrInfoW,GetTempPathW,bind,NtOpenKey,OpenSCManagerW,FindResourceW,CertControlStore,GetFileVersionInfoW,NtOpenKeyEx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb4cb2608b5e31b55fb1a2cf4051e6d08a0c2a5fb231b2116f95938d7577334e,0,NtQuerySystemInformation,NtQueryKey,NtDuplicateObject,NtOpenKey,NtCreateThreadEx,SetUnhandledExceptionFilter,NtResumeThread,NtTerminateProcess,NtClose,GetSystemTimeAsFileTime,NtOpenKeyEx,LdrLoadDll,GlobalMemoryStatusEx,LdrGetDllHandle,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549d9cf32278d82d839eda2bebe63ab953c5c2b0069b57f576754f8894dab92c,0,LdrUnloadDll,FindFirstFileExW,NtOpenKey,LdrGetProcedureAddress,RegOpenKeyExW,LoadStringW,NtFreeVirtualMemory,NtQueryValueKey,NtAllocateVirtualMemory,NtTerminateProcess,MessageBoxTimeoutW,LdrGetDllHandle,GetSystemInfo,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7553d77edca85bec980e38e69bf0e9f36962f20be0ee759e9a96030d519c5a0,0,NtOpenSection,RegCloseKey,DrawTextExW,GetSystemInfo,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtClose,GetFileVersionInfoSizeW,GetForegroundWindow,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,CreateActCtxW,RegOpenKeyExW,NtAllocateVirtualMemory,RegOpenKeyExA,NtFreeVirtualMemory,GetCursorPos,NtEnumerateValueKey,NtReadFile,NtOpenFile,GetSystemDirectoryW,SetUnhandledExceptionFilter,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,CoInitializeEx,LdrGetDllHandle,NtCreateSection,WriteConsoleA,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,GetFileVersionInfoW,NtOpenDirectoryObject,GetFileType,LdrLoadDll,NtQueryInformationFile,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20104f5c37481d71bc6f0b5ad1f430bd12f203c06f347819f0e45377f458742f,0,GetUserNameExW,LdrUnloadDll,RegCloseKey,NtQueryKey,NtDuplicateObject,GetSystemInfo,FindWindowW,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtClose,NtOpenProcess,NtFreeVirtualMemory,GetSystemMetrics,NtReadVirtualMemory,NtAllocateVirtualMemory,NtMapViewOfSection,LookupAccountSidW,NtQuerySystemInformation,CreateThread,SetUnhandledExceptionFilter,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,NtProtectVirtualMemory,LdrGetDllHandle,NtCreateSection,NtOpenKey,LdrGetProcedureAddress,NtOpenKeyEx,LdrLoadDll,NtTerminateProcess,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cea187455391340f602aef4c1fe8cda4372300dd87669b0a5889b1fdd5e2e861,0,RegCreateKeyExW,LdrUnloadDll,NtOpenSection,GetForegroundWindow,NtReadFile,NtDuplicateObject,DrawTextExW,NtSetInformationFile,RegQueryValueExA,WSARecv,MessageBoxTimeoutW,FindResourceW,WSAStartup,NtResumeThread,GetSystemWindowsDirectoryW,NtQueryValueKey,getsockname,RegCloseKey,GetFileAttributesW,NtDelayExecution,RegQueryValueExW,NtFreeVirtualMemory,setsockopt,GetSystemMetrics,NtMapViewOfSection,NtCreateThreadEx,SizeofResource,CreateActCtxW,RegOpenKeyExW,WSASend,SetErrorMode,NtDeviceIoControlFile,NtAllocateVirtualMemory,RegOpenKeyExA,NtWriteFile,LdrGetDllHandle,GetSystemInfo,GetKeyState,WSASocketW,NtQuerySystemInformation,OleInitialize,NtOpenFile,GetFileSizeEx,GetSystemDirectoryW,CoCreateInstance,NtUnmapViewOfSection,SetUnhandledExceptionFilter,FindResourceExW,GetCursorPos,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,NtQueryAttributesFile,FindFirstFileExW,closesocket,GetAddrInfoW,CoInitializeEx,RegEnumValueW,NtCreateSection,LoadStringW,bind,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,SetFilePointerEx,LdrLoadDll,NtQueryInformationFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946c1667cb6e8aeedf62853962844d39512db0548bf4111fd2bd6975a4ea2bcf,0,RegCreateKeyExW,LdrUnloadDll,NtOpenSection,RegCloseKey,NtQueryKey,NtDuplicateObject,GetShortPathNameW,GetSystemInfo,NtCreateKey,FindResourceW,NtResumeThread,GetSystemWindowsDirectoryW,NtClose,GetFileVersionInfoSizeW,NtOpenProcess,GetForegroundWindow,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,RtlAddVectoredContinueHandler,CoInitializeEx,RtlAddVectoredExceptionHandler,SizeofResource,CreateActCtxW,GetFileSize,RegOpenKeyExW,NtDelayExecution,DrawTextExW,SetErrorMode,NtAllocateVirtualMemory,RegOpenKeyExA,LdrGetDllHandle,NtFreeVirtualMemory,GetKeyState,GetCursorPos,NtQuerySystemInformation,NtEnumerateValueKey,NtReadFile,NtOpenFile,SHGetFolderPathW,CreateThread,NtUnmapViewOfSection,RegQueryInfoKeyW,GetSystemDirectoryW,RegEnumKeyExW,NtQueryDirectoryFile,SetUnhandledExceptionFilter,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,NtQueryAttributesFile,NtCreateMutant,NtProtectVirtualMemory,GetFileAttributesExW,RegEnumValueW,NtCreateSection,SearchPathW,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,LoadStringW,GetFileVersionInfoW,IsDebuggerPresent,NtOpenDirectoryObject,NtOpenKeyEx,LdrLoadDll,OleInitialize,UuidCreate,NtQueryInformationFile,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d393b6f11bc5a64c9a4d06b833f3e1a111c6e589571e8cd74f40ae08acc771e1,0,NtOpenSection,GetForegroundWindow,SetFileTime,GetFileVersionInfoSizeW,GetFileAttributesW,GetVolumePathNamesForVolumeNameW,RegOpenKeyExW,SetErrorMode,GetFileInformationByHandle,RegOpenKeyExA,GetCursorPos,RegEnumValueW,GetUserNameA,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,CoInitializeEx,LoadResource,NtQueryInformationFile,RegCreateKeyExW,DeviceIoControl,NtOpenMutant,RegQueryValueExA,EnumWindows,NtQueryValueKey,RegCreateKeyExA,RemoveDirectoryA,RegQueryValueExW,CreateActCtxW,NtDeviceIoControlFile,NtReadFile,NtWriteFile,LdrGetDllHandle,NtQuerySystemInformation,NtEnumerateValueKey,LoadStringA,GetSystemDirectoryW,LoadStringW,GetVolumeNameForVolumeMountPointW,GetSystemDirectoryA,SHGetFolderPathW,RegDeleteValueW,SearchPathW,LdrGetProcedureAddress,RegSetValueExA,GetDiskFreeSpaceExW,SetEndOfFile,LdrLoadDll,UuidCreate,SendNotifyMessageA,CoUninitialize,RegCloseKey,NtDuplicateObject,NtSetInformationFile,NtTerminateProcess,SendNotifyMessageW,GetSystemMetrics,NtCreateThreadEx,GetFileSize,NtAllocateVirtualMemory,CreateDirectoryW,DeleteFileW,GetComputerNameW,NtResumeThread,GetFileSizeEx,CoCreateInstance,GetComputerNameA,FindFirstFileExW,GetFileInformationByHandleEx,NtCreateSection,RegSetValueExW,CreateProcessInternalW,RegDeleteKeyA,GetNativeSystemInfo,GetSystemWindowsDirectoryA,DrawTextExW,GetSystemInfo,NetShareEnum,FindWindowW,GetSystemWindowsDirectoryW,NtClose,RegDeleteKeyW,NtOpenProcess,DrawTextExA,NtMapViewOfSection,SizeofResource,RegEnumKeyW,NtFreeVirtualMemory,GetKeyState,LdrUnloadDll,NtOpenFile,RegQueryInfoKeyW,SetFilePointer,NtUnmapViewOfSection,NtQueryDirectoryFile,NtQueryAttributesFile,NtCreateMutant,NtOpenKey,OpenSCManagerW,FindResourceW,GetFileVersionInfoW,FindResourceA,IsDebuggerPresent,NtProtectVirtualMemory,NtQueryKey,NtCreateKey,GetFileAttributesExW,LookupAccountSidW,NtReadVirtualMemory,NtDelayExecution,NtSetValueKey,NtDeleteKey,GetVolumePathNameW,NtEnumerateKey,NtOpenKeyEx,RemoveDirectoryW,CreateThread,GetTempPathW,NtOpenThread,SetWindowsHookExW,SHGetSpecialFolderLocation,OleInitialize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28b001bb9a72ae7a24242bfab248d767a1ac5dec981c672a3944f7a072375e9a,0,GetSystemTimeAsFileTime,SetUnhandledExceptionFilter,NtCreateFile,GetFileType,NtAllocateVirtualMemory,NtTerminateProcess,LdrGetDllHandle,NtFreeVirtualMemory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729d140140c3af5b46031f1a7652b159b08721afa80776f17afe73633800afc1,0,NtQueryValueKey,LdrUnloadDll,GetSystemTimeAsFileTime,NtReadFile,WriteConsoleA,NtOpenKey,SetFilePointer,LdrGetProcedureAddress,SetUnhandledExceptionFilter,NtCreateFile,GetFileType,NtAllocateVirtualMemory,NtClose,NtTerminateProcess,LdrGetDllHandle,NtFreeVirtualMemory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02ec8c37dd946a2cd74673993c2108f12fff3e82019a1590231c4205ccb2f0d4,0,NtOpenSection,GetForegroundWindow,DrawTextExW,GetSystemInfo,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtClose,GetFileVersionInfoSizeW,RegCloseKey,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,CreateActCtxW,RegOpenKeyExW,NtAllocateVirtualMemory,RegOpenKeyExA,LdrGetDllHandle,NtFreeVirtualMemory,GetCursorPos,NtEnumerateValueKey,NtReadFile,NtOpenFile,GetSystemDirectoryW,SetUnhandledExceptionFilter,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,CoInitializeEx,NtCreateSection,WriteConsoleA,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,GetFileVersionInfoW,NtOpenDirectoryObject,GetFileType,LdrLoadDll,NtQueryInformationFile,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da77f977f19ad90074d34ee7d35196f131af142190870b209b2740646fb59770,0,LdrUnloadDll,LoadStringW,NtOpenKey,SetUnhandledExceptionFilter,NtTerminateProcess,NtClose,GetSystemTimeAsFileTime,LdrGetDllHandle,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
